WKT,id,NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE
"POINT (137.61669184195 -18.6667136865669)","252547",NT_11591,"11591",Carrara Range,RANGE,LANDFORM,TERRAIN,-18.6667,137.6167,NT,2024/03/01 01:51:43
"POINT (129.416691238276 -25.0500137963218)","252548",NT_12105,"12105",Curdie Range,RANGE,LANDFORM,TERRAIN,-25.05,129.4167,NT,2024/03/01 01:51:43
"POINT (130.516691338884 -22.7500138075657)","252549",NT_11518,"11518",Campbell Range,RANGE,LANDFORM,TERRAIN,-22.75,130.5167,NT,2024/03/01 01:51:43
"POINT (134.646791750565 -23.4421137400939)","252550",NT_11650,"11650",Cavenagh Range,RANGE,LANDFORM,TERRAIN,-23.4421,134.6468,NT,2024/03/01 01:51:43
"POINT (131.166691308548 -12.8667138748762)","252551",NT_12191,"12191",Daly Range,RANGE,LANDFORM,TERRAIN,-12.8667,131.1667,NT,2024/03/01 01:51:43
"POINT (135.883491848742 -22.7774137119945)","252552",NT_12653,"12653",Elua Range,RANGE,LANDFORM,TERRAIN,-22.7774,135.8835,NT,2024/03/01 01:51:43
"POINT (134.916691766902 -23.1000137359456)","252553",NT_13462,"13462",Harts Range,RANGE,LANDFORM,TERRAIN,-23.1,134.9167,NT,2024/03/01 01:51:43
"POINT (134.321891502963 -14.7067138135827)","252554",NT_13463,"13463",Harts Range,RANGE,LANDFORM,TERRAIN,-14.7067,134.3219,NT,2024/03/01 01:51:43
"POINT (136.233291875963 -22.6167137026865)","252555",NT_13885,"13885",Jervois Range,RANGE,LANDFORM,TERRAIN,-22.6167,136.2333,NT,2024/03/01 01:51:43
"POINT (133.85229166657 -23.1912137596556)","252556",NT_12688,"12688",Enbra Hills,RANGE,LANDFORM,TERRAIN,-23.1912,133.8523,NT,2024/03/01 01:51:43
"POINT (133.355491590972 -21.9075137786405)","252557",NT_13930,"13930",Johns Range,RANGE,LANDFORM,TERRAIN,-21.9075,133.3555,NT,2024/03/01 01:51:43
"POINT (133.56889167974 -24.9500137528074)","252558",NT_13943,"13943",Johnstone Range,RANGE,LANDFORM,TERRAIN,-24.95,133.5689,NT,2024/03/01 01:51:43
"POINT (133.064491629807 -25.1187137609483)","252559",NT_12717,"12717",Erldunda Range,RANGE,LANDFORM,TERRAIN,-25.1187,133.0645,NT,2024/03/01 01:51:43
"POINT (132.883291582392 -23.7000137740018)","252560",NT_13503,"13503",Heavitree Range,RANGE,LANDFORM,TERRAIN,-23.7,132.8833,NT,2024/03/01 01:51:43
"POINT (134.399991726138 -23.4333137459625)","252561",NT_13084,"13084",Georgina Range,RANGE,LANDFORM,TERRAIN,-23.4333,134.4,NT,2024/03/01 01:51:43
"POINT (130.749991345709 -20.8667138192323)","252562",NT_13097,"13097",Gibbesmurray Hills,RANGE,LANDFORM,TERRAIN,-20.8667,130.75,NT,2024/03/01 01:51:43
"POINT (130.407291331694 -23.2311138048986)","252563",NT_13524,"13524",Henty Hills,RANGE,LANDFORM,TERRAIN,-23.2311,130.4073,NT,2024/03/01 01:51:43
"POINT (132.39979150551 -21.9846137936756)","252564",NT_13127,"13127",Giles Range,RANGE,LANDFORM,TERRAIN,-21.9846,132.3998,NT,2024/03/01 01:51:43
"POINT (133.649991464238 -14.666713827603)","252565",NT_13545,"13545",High Black Range,RANGE,LANDFORM,TERRAIN,-14.6667,133.65,NT,2024/03/01 01:51:43
"POINT (130.056491288497 -21.4001138193421)","252566",NT_13549,"13549",Highland Rocks,RANGE,LANDFORM,TERRAIN,-21.4001,130.0565,NT,2024/03/01 01:51:43
"POINT (130.1499912901 -20.066713828331)","252567",NT_12775,"12775",Farrands Hills,RANGE,LANDFORM,TERRAIN,-20.0667,130.15,NT,2024/03/01 01:51:43
"POINT (130.316691307162 -20.6500138234089)","252568",NT_13604,"13604",Hordern Hills,RANGE,LANDFORM,TERRAIN,-20.65,130.3167,NT,2024/03/01 01:51:43
"POINT (137.849992047736 -23.1000136436909)","252569",NT_14084,"14084",Kaysers Group,RANGE,LANDFORM,TERRAIN,-23.1,137.85,NT,2024/03/01 01:51:43
"POINT (135.183291606438 -16.716713777422)","252570",NT_12784,"12784",Favenc Range,RANGE,LANDFORM,TERRAIN,-16.7167,135.1833,NT,2024/03/01 01:51:43
"POINT (134.699991764583 -23.7500137365735)","252571",NT_12797,"12797",Fergusson Range,RANGE,LANDFORM,TERRAIN,-23.75,134.7,NT,2024/03/01 01:51:43
"POINT (134.46579151162 -14.7297138102132)","252572",NT_12803,"12803",Fiddian Range,RANGE,LANDFORM,TERRAIN,-14.7297,134.4658,NT,2024/03/01 01:51:43
"POINT (132.466691553071 -24.4000137755901)","252573",NT_13642,"13642",Househill Range,RANGE,LANDFORM,TERRAIN,-24.4,132.4667,NT,2024/03/01 01:51:43
"POINT (131.616691430671 -21.7167138054292)","252574",NT_14023,"14023",Kalga Hills,RANGE,LANDFORM,TERRAIN,-21.7167,131.6167,NT,2024/03/01 01:51:43
"POINT (129.998691279873 -20.5921138252364)","252575",NT_12389,"12389",Ditjiedoonkuna Hills,RANGE,LANDFORM,TERRAIN,-20.5921,129.9987,NT,2024/03/01 01:51:43
"POINT (133.392091591543 -21.7782137789068)","252576",NT_12404,"12404",Djilbari Hills,RANGE,LANDFORM,TERRAIN,-21.7782,133.3921,NT,2024/03/01 01:51:43
"POINT (130.187991264977 -13.8724138731744)","252577",NT_12411,"12411",Docherty Hills,RANGE,LANDFORM,TERRAIN,-13.8724,130.188,NT,2024/03/01 01:51:43
"POINT (131.033291329541 -16.2833138503723)","252578",NT_12862,"12862",Fitzgerald Range,RANGE,LANDFORM,TERRAIN,-16.2833,131.0333,NT,2024/03/01 01:51:43
"POINT (130.890191315491 -15.6466138561539)","252579",NT_12866,"12866",Fitzroy Range,RANGE,LANDFORM,TERRAIN,-15.6466,130.8902,NT,2024/03/01 01:51:43
"POINT (134.884191528178 -14.4544138025926)","252580",NT_12459,"12459",Downers Range,RANGE,LANDFORM,TERRAIN,-14.4544,134.8842,NT,2024/03/01 01:51:43
"POINT (129.166691209411 -16.6167138549975)","252581",NT_12882,"12882",Flat Range,RANGE,LANDFORM,TERRAIN,-16.6167,129.1667,NT,2024/03/01 01:51:43
"POINT (130.149991290918 -20.233313827151)","252582",NT_13284,"13284",Green Swamp Hills,RANGE,LANDFORM,TERRAIN,-20.2333,130.15,NT,2024/03/01 01:51:43
"POINT (129.366691232585 -24.8667137976198)","252583",NT_13732,"13732",Ilyaralona Range,RANGE,LANDFORM,TERRAIN,-24.8667,129.3667,NT,2024/03/01 01:51:43
"POINT (129.432191236074 -23.1234138092409)","252584",NT_12486,"12486",Du Faur Hills,RANGE,LANDFORM,TERRAIN,-23.1234,129.4322,NT,2024/03/01 01:51:43
"POINT (133.8166916252 -21.5833137720878)","252585",NT_12936,"12936",Forster Range,RANGE,LANDFORM,TERRAIN,-21.5833,133.8167,NT,2024/03/01 01:51:43
"POINT (134.000791486776 -14.7958138196865)","252586",NT_13297,"13297",Gregory Heights,RANGE,LANDFORM,TERRAIN,-14.7958,134.0008,NT,2024/03/01 01:51:43
"POINT (130.116691311598 -24.7500137960793)","252587",NT_13739,"13739",Imbumbunna Hills,RANGE,LANDFORM,TERRAIN,-24.75,130.1167,NT,2024/03/01 01:51:43
"POINT (132.035191357134 -13.3919138622616)","252588",NT_13745,"13745",Inbarin Hills,RANGE,LANDFORM,TERRAIN,-13.3919,132.0352,NT,2024/03/01 01:51:43
"POINT (135.616691816688 -22.5667137212187)","252589",NT_12510,"12510",Dulcie Range,RANGE,LANDFORM,TERRAIN,-22.5667,135.6167,NT,2024/03/01 01:51:43
"POINT (133.90799167047 -23.1298137589441)","252590",NT_13766,"13766",Inglula Hills,RANGE,LANDFORM,TERRAIN,-23.1298,133.908,NT,2024/03/01 01:51:43
"POINT (129.666691252184 -20.7667138250298)","252591",NT_13783,"13783",Inningarra Range,RANGE,LANDFORM,TERRAIN,-20.7667,129.6667,NT,2024/03/01 01:51:43
"POINT (130.53329132523 -20.6000138225462)","252592",NT_12549,"12549",East Granites,RANGE,LANDFORM,TERRAIN,-20.6,130.5333,NT,2024/03/01 01:51:43
"POINT (136.03239153947 -12.75111378553)","252593",NT_12978,"12978",Frederick Hills,RANGE,LANDFORM,TERRAIN,-12.7511,136.0324,NT,2024/03/01 01:51:43
"POINT (132.016691490898 -23.3667137890281)","252594",NT_13392,"13392",Haasts Bluff,RANGE,LANDFORM,TERRAIN,-23.3667,132.0167,NT,2024/03/01 01:51:43
"POINT (133.716291681375 -24.3711137539768)","252595",NT_13849,"13849",James Ranges,RANGE,LANDFORM,TERRAIN,-24.3711,133.7163,NT,2024/03/01 01:51:43
"POINT (130.333291325115 -23.3333138046136)","252596",NT_12592,"12592",Ehrenberg Range,RANGE,LANDFORM,TERRAIN,-23.3333,130.3333,NT,2024/03/01 01:51:43
"POINT (131.816691478972 -23.9167137876456)","252597",NT_13053,"13053",Gardiner Range,RANGE,LANDFORM,TERRAIN,-23.9167,131.8167,NT,2024/03/01 01:51:43
"POINT (129.025491197884 -19.532013834255)","252598",NT_13054,"13054",Gardner Range,RANGE,LANDFORM,TERRAIN,-19.532,129.0255,NT,2024/03/01 01:51:43
"POINT (131.686691471005 -24.2989137865081)","252599",NT_13073,"13073",George Gill Range,RANGE,LANDFORM,TERRAIN,-24.2989,131.6867,NT,2024/03/01 01:51:43
"POINT (133.391091613415 -22.8032137714981)","252600",NT_13428,"13428",Hann Range,RANGE,LANDFORM,TERRAIN,-22.8032,133.3911,NT,2024/03/01 01:51:43
"POINT (133.265391563456 -20.9619137871795)","252601",NT_13859,"13859",Jarrah Jarrah Range,RANGE,LANDFORM,TERRAIN,-20.9619,133.2654,NT,2024/03/01 01:51:43
"POINT (133.933291715368 -24.8333137462214)","252602",NT_14873,"14873",Maryvale Hills,RANGE,LANDFORM,TERRAIN,-24.8333,133.9333,NT,2024/03/01 01:51:43
"POINT (132.266691495448 -22.1167137945901)","252603",NT_14898,"14898",Mau Hills,RANGE,LANDFORM,TERRAIN,-22.1167,132.2667,NT,2024/03/01 01:51:43
"POINT (131.53559135239 -15.3986138525166)","252604",NT_14928,"14928",Mc Clure Hills,RANGE,LANDFORM,TERRAIN,-15.3986,131.5356,NT,2024/03/01 01:51:43
"POINT (134.19999161114 -19.6333137784975)","252605",NT_14943,"14943",McDouall Range,RANGE,LANDFORM,TERRAIN,-19.6333,134.2,NT,2024/03/01 01:51:43
"POINT (129.633291252572 -22.016713816425)","252606",NT_14947,"14947",McEwin Hills,RANGE,LANDFORM,TERRAIN,-22.0167,129.6333,NT,2024/03/01 01:51:43
"POINT (136.419191667793 -16.1366137468915)","252607",NT_14960,"14960",Mcleod Range,RANGE,LANDFORM,TERRAIN,-16.1366,136.4192,NT,2024/03/01 01:51:43
"POINT (129.91669129025 -24.7000137972697)","252608",NT_14966,"14966",Mc Nicol Range,RANGE,LANDFORM,TERRAIN,-24.7,129.9167,NT,2024/03/01 01:51:43
"POINT (133.292691652083 -25.0230137575341)","252609",NT_15820,"15820",Mount Sunday Range,RANGE,LANDFORM,TERRAIN,-25.023,133.2927,NT,2024/03/01 01:51:43
"POINT (132.299991538075 -24.5333137770648)","252610",NT_14433,"14433",Levi Range,RANGE,LANDFORM,TERRAIN,-24.5333,132.3,NT,2024/03/01 01:51:43
"POINT (132.250091538798 -24.8892137752908)","252611",NT_14442,"14442",Liddle Hills,RANGE,LANDFORM,TERRAIN,-24.8892,132.2501,NT,2024/03/01 01:51:43
"POINT (133.893291483521 -14.930813820817)","252612",NT_14978,"14978",McCulloch Range,RANGE,LANDFORM,TERRAIN,-14.9308,133.8933,NT,2024/03/01 01:51:43
"POINT (133.974091452765 -13.2695138321259)","252613",NT_14982,"14982",Mckay Hills,RANGE,LANDFORM,TERRAIN,-13.2695,133.9741,NT,2024/03/01 01:51:43
"POINT (132.049991497452 -23.5833137870792)","252614",NT_15012,"15012",Mereenie Range,RANGE,LANDFORM,TERRAIN,-23.5833,132.05,NT,2024/03/01 01:51:43
"POINT (137.933291863945 -18.6333136751046)","252615",NT_14539,"14539",Little Range,RANGE,LANDFORM,TERRAIN,-18.6333,137.9333,NT,2024/03/01 01:51:43
"POINT (131.816691483224 -24.2167137855585)","252616",NT_15061,"15061",Middle Range,RANGE,LANDFORM,TERRAIN,-24.2167,131.8167,NT,2024/03/01 01:51:43
"POINT (130.466691346443 -24.4667137960906)","252617",NT_14598,"14598",Longs Range,RANGE,LANDFORM,TERRAIN,-24.4667,130.4667,NT,2024/03/01 01:51:43
"POINT (131.42999146359 -25.8197137789019)","252618",NT_14098,"14098",Kelly Hills,RANGE,LANDFORM,TERRAIN,-25.8197,131.43,NT,2024/03/01 01:51:43
"POINT (129.853891249133 -14.6205138687216)","252619",NT_14669,"14669",Macadam Range,RANGE,LANDFORM,TERRAIN,-14.6205,129.8539,NT,2024/03/01 01:51:43
"POINT (135.52439152341 -13.0358137974579)","252620",NT_15160,"15160",Mitchell Ranges,RANGE,LANDFORM,TERRAIN,-13.0358,135.5244,NT,2024/03/01 01:51:43
"POINT (136.816691789999 -18.8667137127278)","252621",NT_15168,"15168",Mittiebah Range,RANGE,LANDFORM,TERRAIN,-18.8667,136.8167,NT,2024/03/01 01:51:43
"POINT (132.106891526566 -25.0730137759666)","252622",NT_14129,"14129",Kernot Range,RANGE,LANDFORM,TERRAIN,-25.073,132.1069,NT,2024/03/01 01:51:43
"POINT (129.016691197045 -19.7500138327248)","252623",NT_14161,"14161",Killi Killi Hills,RANGE,LANDFORM,TERRAIN,-19.75,129.0167,NT,2024/03/01 01:51:43
"POINT (132.499991544156 -23.7000137800114)","252624",NT_14672,"14672",MacDonnell Ranges,RANGE,LANDFORM,TERRAIN,-23.7,132.5,NT,2024/03/01 01:51:43
"POINT (135.385791889332 -25.4805137063891)","252625",NT_15204,"15204",Moolta Hills,RANGE,LANDFORM,TERRAIN,-25.4805,135.3858,NT,2024/03/01 01:51:43
"POINT (131.676191360985 -15.4126138509793)","252626",NT_15224,"15224",Moray Range,RANGE,LANDFORM,TERRAIN,-15.4126,131.6762,NT,2024/03/01 01:51:43
"POINT (129.362191229527 -23.3008138081384)","252627",NT_14190,"14190",Kintore Range,RANGE,LANDFORM,TERRAIN,-23.3008,129.3622,NT,2024/03/01 01:51:43
"POINT (129.683291270161 -25.9833137895274)","252628",NT_14772,"14772",Mann Ranges,RANGE,LANDFORM,TERRAIN,-25.9833,129.6833,NT,2024/03/01 01:51:43
"POINT (129.299991225617 -24.9500137971564)","252629",NT_14774,"14774",Mannanana Range,RANGE,LANDFORM,TERRAIN,-24.95,129.3,NT,2024/03/01 01:51:43
"POINT (132.416691541849 -24.0500137787736)","252630",NT_14230,"14230",Krichauff Ranges,RANGE,LANDFORM,TERRAIN,-24.05,132.4167,NT,2024/03/01 01:51:43
"POINT (130.283291330163 -24.9000137942244)","252631",NT_14238,"14238",Kulapurina Hills,RANGE,LANDFORM,TERRAIN,-24.9,130.2833,NT,2024/03/01 01:51:43
"POINT (133.846791662276 -23.0349137608979)","252632",NT_14822,"14822",Marlgara Range,RANGE,LANDFORM,TERRAIN,-23.0349,133.8468,NT,2024/03/01 01:51:43
"POINT (129.883291253067 -15.4167138628053)","252633",NT_18357,"18357",Shoal Reach,REACH,WATERWAY,HYDROLOGY,-15.4167,129.8833,NT,2024/03/01 01:51:43
"POINT (136.348291654917 -15.8792137511177)","252634",NT_20288,"20288",Nguwangkila Reach,REACH,WATERWAY,HYDROLOGY,-15.8792,136.3483,NT,2024/03/01 01:51:43
"POINT (135.544891586589 -15.222713779552)","252635",NT_20243,"20243",Nyamiyukanji Bay,REACH,WATERWAY,HYDROLOGY,-15.2227,135.5449,NT,2024/03/01 01:51:43
"POINT (135.539391588685 -15.3066137790401)","252636",NT_20248,"20248",Yurujurrunku Reach,REACH,WATERWAY,HYDROLOGY,-15.3066,135.5394,NT,2024/03/01 01:51:43
"POINT (131.723091330657 -12.4137138731947)","252637",NT_20532,"20532",The Narrows,REACH,WATERWAY,HYDROLOGY,-12.4137,131.7231,NT,2024/03/01 01:51:43
"POINT (132.877291382074 -12.2818138593406)","252638",NT_21082,"21082",Binjdjil-Binjdjil,REACH,WATERWAY,HYDROLOGY,-12.2818,132.8773,NT,2024/03/01 01:51:43
"POINT (135.72609150367 -12.0069138001975)","252639",NT_22960,"22960",The Narrows,REACH,WATERWAY,HYDROLOGY,-12.0069,135.7261,NT,2024/03/01 01:51:43
"POINT (131.256591307407 -12.2326138789433)","252640",NT_18913,"18913",The Narrows,REACH,WATERWAY,HYDROLOGY,-12.2326,131.2566,NT,2024/03/01 01:51:43
"POINT (129.766691245483 -15.1833138648007)","252641",NT_19634,"19634",Whirlpool Reach,REACH,WATERWAY,HYDROLOGY,-15.1833,129.7667,NT,2024/03/01 01:51:43
"POINT (129.733291243539 -15.2000138647498)","252642",NT_11009,"11009",Blunder Bay,REACH,WATERWAY,HYDROLOGY,-15.2,129.7333,NT,2024/03/01 01:51:43
"POINT (131.27459130839 -12.2510138786526)","252643",NT_11209,"11209",Broad Reach,REACH,WATERWAY,HYDROLOGY,-12.251,131.2746,NT,2024/03/01 01:51:43
"POINT (130.942991295969 -12.6325138783283)","252644",NT_13481,"13481",Haycock Reach,REACH,WATERWAY,HYDROLOGY,-12.6325,130.943,NT,2024/03/01 01:51:43
"POINT (129.833291249695 -15.2833138639124)","252645",NT_13575,"13575",Holdfast Reach,REACH,WATERWAY,HYDROLOGY,-15.2833,129.8333,NT,2024/03/01 01:51:43
"POINT (129.799991247498 -15.2000138646027)","252646",NT_13192,"13192",Goobaieri Bay,REACH,WATERWAY,HYDROLOGY,-15.2,129.8,NT,2024/03/01 01:51:43
"POINT (136.484891665175 -15.9357137464372)","252647",NT_14169,"14169",King Ash Bay,REACH,WATERWAY,HYDROLOGY,-15.9357,136.4849,NT,2024/03/01 01:51:43
"POINT (130.452991272328 -12.5674138817399)","252648",NT_18374,"18374",Simms Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.5674,130.453,NT,2024/03/01 01:51:43
"POINT (130.011091253074 -13.1002138795183)","252649",NT_18375,"18375",Simon John Reef,REEF (MARINE),UNDERSEA,TERRAIN,-13.1002,130.0111,NT,2024/03/01 01:51:43
"POINT (130.311191265639 -12.5723138823542)","252650",NT_18046,"18046",Roche Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.5723,130.3112,NT,2024/03/01 01:51:43
"POINT (136.220591576638 -13.6592137726883)","252651",NT_16096,"16096",Nangkumanja Reef,REEF (MARINE),UNDERSEA,TERRAIN,-13.6592,136.2206,NT,2024/03/01 01:51:43
"POINT (130.450691271478 -12.4208138828502)","252652",NT_21453,"21453",Fish Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.4208,130.4507,NT,2024/03/01 01:51:43
"POINT (137.015191635315 -14.1745137433763)","252653",NT_21946,"21946",Groote Reef,REEF (MARINE),UNDERSEA,TERRAIN,-14.1745,137.0152,NT,2024/03/01 01:51:43
"POINT (130.86959129028 -12.3153138812247)","252654",NT_21679,"21679",Angler Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.3153,130.8696,NT,2024/03/01 01:51:43
"POINT (136.971491683597 -15.612813733286)","252655",NT_20577,"20577",Disaster Reef,REEF (MARINE),UNDERSEA,TERRAIN,-15.6128,136.9715,NT,2024/03/01 01:51:43
"POINT (137.083891690792 -15.6256137294089)","252656",NT_20587,"20587",Niwawunala Reef,REEF (MARINE),UNDERSEA,TERRAIN,-15.6256,137.0839,NT,2024/03/01 01:51:43
"POINT (136.115191576551 -13.831413774442)","252657",NT_20445,"20445",Yimirrmaja Rockshelf,REEF (MARINE),UNDERSEA,TERRAIN,-13.8314,136.1152,NT,2024/03/01 01:51:43
"POINT (136.246091633506 -15.4088137579606)","252658",NT_20262,"20262",Kalwangarra Reef,REEF (MARINE),UNDERSEA,TERRAIN,-15.4088,136.2461,NT,2024/03/01 01:51:43
"POINT (135.176591467817 -11.5586138183306)","252659",NT_17155,"17155",North Crocodile Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.5586,135.1766,NT,2024/03/01 01:51:43
"POINT (130.987891293613 -12.0289138825708)","252660",NT_17348,"17348",Oliver Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.0289,130.9879,NT,2024/03/01 01:51:43
"POINT (132.083291330898 -11.0667138795332)","252661",NT_17406,"17406",Orontes Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.0667,132.0833,NT,2024/03/01 01:51:43
"POINT (131.026691295794 -12.0873138818475)","252662",NT_22652,"22652",Van Waerwyck Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.0873,131.0267,NT,2024/03/01 01:51:43
"POINT (132.039091330435 -11.1776138791962)","252663",NT_22653,"22653",Coral Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.1776,132.0391,NT,2024/03/01 01:51:43
"POINT (135.877291592665 -14.7815137737781)","252664",NT_22967,"22967",Meikleham Reef,REEF (MARINE),UNDERSEA,TERRAIN,-14.7815,135.8773,NT,2024/03/01 01:51:43
"POINT (130.172691260259 -12.8794138806154)","252665",NT_22514,"22514",Blaze Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.8794,130.1727,NT,2024/03/01 01:51:43
"POINT (130.800291288135 -12.4745138804772)","252666",NT_23254,"23254",Ham Luong Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.4745,130.8003,NT,2024/03/01 01:51:43
"POINT (130.796191288083 -12.4957138803437)","252667",NT_19560,"19560",Weed Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.4957,130.7962,NT,2024/03/01 01:51:43
"POINT (131.010591294486 -12.0097138825525)","252668",NT_18430,"18430",Smith Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.0097,131.0106,NT,2024/03/01 01:51:43
"POINT (131.048391295852 -11.9672138825971)","252669",NT_19104,"19104",Tregenna Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.9672,131.0484,NT,2024/03/01 01:51:43
"POINT (136.891891638887 -14.4681137450995)","252670",NT_12100,"12100",Cumberlege Reef,REEF (MARINE),UNDERSEA,TERRAIN,-14.4681,136.8919,NT,2024/03/01 01:51:43
"POINT (130.333291266339 -12.4958138828309)","252671",NT_10673,"10673",Bass Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.4958,130.3333,NT,2024/03/01 01:51:43
"POINT (131.483591311512 -11.5789138819213)","252672",NT_10705,"10705",Baxendell Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.5789,131.4836,NT,2024/03/01 01:51:43
"POINT (132.183291345038 -11.866713872161)","252673",NT_10731,"10731",Beatrice Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.8667,132.1833,NT,2024/03/01 01:51:43
"POINT (134.921591471149 -12.1231138201303)","252674",NT_11894,"11894",Constantine Reefs,REEF (MARINE),UNDERSEA,TERRAIN,-12.1231,134.9216,NT,2024/03/01 01:51:43
"POINT (131.983291335068 -11.7667138753077)","252675",NT_11746,"11746",Christine Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.7667,131.9833,NT,2024/03/01 01:51:43
"POINT (130.594491271692 -11.2615138908384)","252676",NT_11902,"11902",Cook Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.2615,130.5945,NT,2024/03/01 01:51:43
"POINT (132.394391344893 -11.173213874824)","252677",NT_11519,"11519",Campbell Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.1732,132.3944,NT,2024/03/01 01:51:43
"POINT (131.369391303314 -11.2101138857648)","252678",NT_12644,"12644",Elphinstone Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.2101,131.3694,NT,2024/03/01 01:51:43
"POINT (130.973391292701 -11.9932138829444)","252679",NT_13452,"13452",Harris Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.9932,130.9734,NT,2024/03/01 01:51:43
"POINT (129.466691226527 -13.8500138750157)","252680",NT_12681,"12681",Emu Reefs,REEF (MARINE),UNDERSEA,TERRAIN,-13.85,129.4667,NT,2024/03/01 01:51:43
"POINT (131.009691295024 -12.0868138819753)","252681",NT_13522,"13522",Henry Ellis Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.0868,131.0097,NT,2024/03/01 01:51:43
"POINT (136.916691675751 -15.4833137361414)","252682",NT_13532,"13532",Heriot Reef,REEF (MARINE),UNDERSEA,TERRAIN,-15.4833,136.9167,NT,2024/03/01 01:51:43
"POINT (131.38419131159 -12.0532138792075)","252683",NT_12461,"12461",Draytons Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.0532,131.3842,NT,2024/03/01 01:51:43
"POINT (130.555491277272 -12.5846138810861)","252684",NT_13317,"13317",Guilfoyle Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.5846,130.5555,NT,2024/03/01 01:51:43
"POINT (136.810191674435 -15.6274137384916)","252685",NT_13321,"13321",Gulch Reef,REEF (MARINE),UNDERSEA,TERRAIN,-15.6274,136.8102,NT,2024/03/01 01:51:43
"POINT (130.994291294755 -12.1441138816531)","252686",NT_13365,"13365",Gunn Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.1441,130.9943,NT,2024/03/01 01:51:43
"POINT (134.898491467484 -12.017213821531)","252687",NT_13871,"13871",Jeayes Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.0172,134.8985,NT,2024/03/01 01:51:43
"POINT (131.357391310517 -12.0675138793352)","252688",NT_12628,"12628",Elizabeth Reef,REEF (MARINE),UNDERSEA,TERRAIN,-12.0675,131.3574,NT,2024/03/01 01:51:43
"POINT (135.649991572138 -14.5167137822578)","252689",NT_14337,"14337",Lamparrinya Reef,REEF (MARINE),UNDERSEA,TERRAIN,-14.5167,135.65,NT,2024/03/01 01:51:43
"POINT (130.756091278964 -11.3536138892165)","252690",NT_14384,"14384",Laxton Reef,REEF (MARINE),UNDERSEA,TERRAIN,-11.3536,130.7561,NT,2024/03/01 01:51:43
