,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Aboriginal Origins,IsIndigenous,Traditional Owner Group,Traditional Owner Description,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
20741,VIC,MARIBYRNONG CITY,123015,JOHNSON RESERVE,REGISTERED,PARK,PARK,144.8749087,-37.7920493,122380,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.8749087 -37.7920493)
20742,VIC,GANNAWARRA SHIRE,12789,JOHNSON SWAMP,REGISTERED,WETL,WETLAND,144.0699114,-35.8203364,18240,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.0699114 -35.8203364)
20743,VIC,MOORABOOL SHIRE,12790,JOHNSONS CORNER,REGISTERED,JUNC,JUNCTION,144.4223672,-37.4570701,18241,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.4223672 -37.4570701)
20744,VIC,MANSFIELD SHIRE,12791,JOHNSONS CREEK,REGISTERED,WACO,WATERCOURSE,145.8925623,-36.9356426,18242,,,FALSE,,,,,,Strathbogie Ranges. Rises between Tallangallook (locality) and Golden Mountain; flows into Hell Hole Creek (or possibly the other way round).,,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.8925623 -36.9356426)
20745,VIC,MITCHELL SHIRE,12792,JOHNSONS CROSSING,REGISTERED,FORD,FORD,144.9973671,-37.128459,18243,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9973671 -37.128459)
20746,VIC,MANSFIELD SHIRE,32665,JOHNSONS HILL,HISTORICAL,HILL,HILL,146.2985147,-37.589249,18235,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.2985147 -37.589249)
20747,VIC,YARRA RANGES SHIRE,32666,JOHNSONS KNOB,HISTORICAL,HILL,HILL,145.7966786,-37.7684555,18236,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.7966786 -37.7684555)
20748,VIC,MANSFIELD SHIRE,12793,JOHNSONS REEF,REGISTERED,MIOC,MINE (OPEN CUT),146.2966877,-37.5920606,18244,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.2966877 -37.5920606)
20749,VIC,GANNAWARRA SHIRE,34385,JOHNSONS SWAMP,HISTORICAL,WETL,WETLAND,144.0699114,-35.8203364,18240,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.0699114 -35.8203364)
20750,VIC,EAST GIPPSLAND SHIRE,101577,JOHNSONVILLE,REGISTERED,LOCB,LOCALITY,147.807944,-37.8210265,101563,,,FALSE,,,1999-01-07,"G1, p.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.807944 -37.8210265)
20751,VIC,EAST GIPPSLAND SHIRE,12795,JOHNSONVILLE PRIMARY SCHOOL,REGISTERED,PRSC,PRIMARY SCHOOL,147.8270887,-37.8204037,18254,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.8270887 -37.8204037)
20752,VIC,EAST GIPPSLAND SHIRE,12796,JOHNSONVILLE PUBLIC HALL,REGISTERED,HALL,HALL,147.8303132,-37.8203677,18255,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.8303132 -37.8203677)
20753,VIC,YARRA RANGES SHIRE,12797,JOHNSTON,REGISTERED,SUMA,SURVEY MARKER,145.4284781,-37.784848,18246,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.4284781 -37.784848)
20754,VIC,MURRINDINDI SHIRE,12799,JOHNSTON CREEK,REGISTERED,WACO,WATERCOURSE,145.2990337,-37.4829036,18248,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.2990337 -37.4829036)
20755,VIC,MURRINDINDI SHIRE,12800,JOHNSTON CREEK,REGISTERED,WACO,WATERCOURSE,145.4945892,-37.542348,18249,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.4945892 -37.542348)
20756,VIC,TOWONG SHIRE,12798,JOHNSTON CREEK,REGISTERED,WACO,WATERCOURSE,147.1466675,-36.0681546,18247,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.1466675 -36.0681546)
20757,VIC,BOROONDARA CITY,12801,JOHNSTON STREET BRIDGE,REGISTERED,ROBR,ROAD BRIDGE,145.0037392,-37.80084,18250,Man,,FALSE,,,,,,"Named after the Hon. James Stewart Johnston (1811-1896). Johnston was born in Edinburgh, became Superintendent of the convicts in Van Diemen's Land in 1838; he arrived at Port Phillip in 1840 and ran a hotel in Bourke Steet between 1840 and 1846; he was one of the original proprietors of the 'Argus' newspaper, he was elected as an Alderman of the Town Council of Melbourne and after Victoria became a separate colony was elected to the Legislative Council. ",,,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC 757,Yes,POINT (145.0037392 -37.80084)
20758,VIC,GLENELG SHIRE,12802,JOHNSTONE CREEK,REGISTERED,WACO,WATERCOURSE,141.3266909,-38.1875231,3872,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.3266909 -38.1875231)
20759,VIC,GREATER GEELONG CITY,120876,JOHNSTONE PARK,REGISTERED,PARK,PARK,144.3567462,-38.1463141,120353,,,FALSE,,,,Sourced from Vicmap Oct 2014,,"Named after R, de B. Johnstone, M.L.A., Mayor of Geelong.",,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.3567462 -38.1463141)
20760,VIC,MILDURA RURAL CITY,31167,JOHNSTONES BEND,HISTORICAL,BEND,BEND,142.1214278,-34.1564694,3870,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.1214278 -34.1564694)
20761,VIC,GLENELG SHIRE,31168,JOHNSTONES CREEK,HISTORICAL,WACO,WATERCOURSE,141.3266909,-38.1875231,3872,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.3266909 -38.1875231)
20762,VIC,WELLINGTON SHIRE,12803,JOHNSTONES HILL,REGISTERED,NBHD,NEIGHBOURHOOD,146.3832,-38.4967925,18252,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.3832 -38.4967925)
20763,VIC,EAST GIPPSLAND SHIRE,32668,JOHNSTONES HUT,HISTORICAL,HUT,HUT,147.3518589,-36.8483744,18253,,,FALSE,,,,,,"""Built by Chris and William Johnston in the early 1930s as the only hut in the alpine area for sheep grazing, it soon became popular as a refuge for skiers. In 1966 the Ski Club of East Gippsland aquired [sic] the permissive occupancy. The hut burnt down on 17 May 1976 and was replaced with an almost identical hut not long after.""

",,,,,,,Website,not given,,14,2,2016,,,,,,,,,,,Falls Creek,High Country Huts,FallsCreek,http://www.fallscreek.com.au/HighCountryHuts,,,,,,,,,,,,,POINT (147.3518589 -36.8483744)
20764,VIC,MILDURA RURAL CITY,34109,JOHNSTONS BEND,HISTORICAL,BEND,BEND,142.1214278,-34.1564694,3870,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.1214278 -34.1564694)
20765,VIC,EAST GIPPSLAND SHIRE,12804,JOHNSTONS HUT,REGISTERED,HUT,HUT,147.3518589,-36.8483744,18253,,,FALSE,,,,,,"""Built by Chris and William Johnston in the early 1930s as the only hut in the alpine area for sheep grazing, it soon became popular as a refuge for skiers. In 1966 the Ski Club of East Gippsland aquired [sic] the permissive occupancy. The hut burnt down on 17 May 1976 and was replaced with an almost identical hut not long after.""

",,,,,,,Website,not given,,14,2,2016,,,,,,,,,,,Falls Creek,High Country Huts,FallsCreek,http://www.fallscreek.com.au/HighCountryHuts,,,,,,,,,,,,,POINT (147.3518589 -36.8483744)
20766,VIC,UNINCORPORATED,12805,JOINER CHANNEL,REGISTERED,SCMA,SEA CHANNEL (MARINE),148.73153,-37.811512,18256,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.73153 -37.811512)
20767,VIC,UNINCORPORATED,32669,JOINERS CHANNEL,HISTORICAL,SCMA,SEA CHANNEL (MARINE),148.73153,-37.811512,18256,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.73153 -37.811512)
20768,VIC,MELBOURNE CITY,12806,JOLIMONT,REGISTERED,NBHD,NEIGHBOURHOOD,144.9845892,-37.8167924,18257,,,FALSE,,,,,,"Name of wooden house brought out from England by Gov. LaTrobe, named by Mrs. LaTrobe. &#34; Vic. and its Metropolis,&#34; vol. i., page 191.",,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9845892 -37.8167924)
20769,VIC,MELBOURNE CITY,12807,JOLIMONT,REGISTERED,RAST,RAIL STATION,144.984096,-37.81653,18258,,,FALSE,,,,,,"'Name given by the Swiss wife of C. J. Latrobe (Superintendent of Port Phillip, 1839 - 1851, and Lieutenant-Governor of Victoria, 1851 - 1854) to the little hill upon which their home was built.  Mrs. Latrobe named the place after her home in Switzerland.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,56,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.984096 -37.81653)
20770,VIC,MELBOURNE CITY,12806,JOLIMONT,REGISTERED,NBHD,NEIGHBOURHOOD,144.9845892,-37.8167924,18257,,,FALSE,,,,,,"'Name given by the Swiss wife of C. J. Latrobe (Superintendent of Port Phillip, 1839 - 1851, and Lieutenant-Governor of Victoria, 1851 - 1854) to the little hill upon which their home was built.  Mrs. Latrobe named the place after her home in Switzerland.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,56,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9845892 -37.8167924)
20772,VIC,MELBOURNE CITY,121277,JOLIMONT RESERVE,REGISTERED,PARK,PARK,144.9807724,-37.8164043,120751,,,FALSE,,,,Sourced from Vicmap Oct 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9807724 -37.8164043)
20773,VIC,GOLDEN PLAINS SHIRE,12808,JOLLY HILL,REGISTERED,HILL,HILL,143.7740785,-37.6102874,3874,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.7740785 -37.6102874)
20774,VIC,MONASH CITY,117152,JOLLY JUMBUCKS CHILD CARE,RECORDED,CHCA,CHILD CARE,145.151905,-37.894668,116907,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.151905 -37.894668)
20775,VIC,CARDINIA SHIRE,117153,JOLLY JUMBUCKS CHILD CARE EMERALD,RECORDED,CHCA,CHILD CARE,145.438487,-37.93188,116908,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.438487 -37.93188)
20776,VIC,FRANKSTON CITY,117154,JOLLY JUMBUCKS CHILDCARE LANGWARRIN,RECORDED,EAED,EARLY EDUCATION,145.181133,-38.154816,116909,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.181133 -38.154816)
20777,VIC,WELLINGTON SHIRE,12809,JOLLY SAILOR CREEK,REGISTERED,WACO,WATERCOURSE,147.1805341,-37.3341187,18259,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.1805341 -37.3341187)
20778,VIC,WELLINGTON SHIRE,12810,JOLLY SAILOR SPUR,REGISTERED,RIDG,RIDGE,147.1679344,-37.3452147,18260,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.1679344 -37.3452147)
20779,VIC,WELLINGTON SHIRE,12811,JOLLY SAILORS MINE,REGISTERED,MIOC,MINE (OPEN CUT),147.1613945,-37.3458203,18261,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.1613945 -37.3458203)
20780,VIC,WELLINGTON SHIRE,12812,JOLLY SAILORS SPUR,REGISTERED,RIDG,RIDGE,147.1684778,-37.3501259,18262,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.1684778 -37.3501259)
20781,VIC,YARRIAMBIACK SHIRE,12813,JOLLYS CUTTING,REGISTERED,ROCU,ROAD CUTTING,142.3270899,-35.5342923,3875,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.3270899 -35.5342923)
20782,VIC,GOLDEN PLAINS SHIRE,31169,JOLLYS HILL,HISTORICAL,HILL,HILL,143.7740785,-37.6102874,3874,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.7740785 -37.6102874)
20783,VIC,CARDINIA SHIRE,12814,JONAS CREEK,REGISTERED,WACO,WATERCOURSE,145.688521,-37.962459,18263,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.688521 -37.962459)
20784,VIC,EAST GIPPSLAND SHIRE,12815,JONES,REGISTERED,NBHD,NEIGHBOURHOOD,147.4170889,-37.3998481,18265,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.4170889 -37.3998481)
20785,VIC,EAST GIPPSLAND SHIRE,12816,JONES BAY,REGISTERED,BAY,BAY,147.6890333,-37.8673481,18266,,,FALSE,,,,,,"Traditional Name: Dahduck Explanation: tail of the lake Discussion on Current Name: n after Frederick Sterling Jones of Lucknow stn,  Hagenauer in Smyth 1878b: 191.",Tatungalung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (147.6890333 -37.8673481)
20786,VIC,EAST GIPPSLAND SHIRE,12817,JONES BAY,REGISTERED,BAY,BAY,147.4660207,-38.0298814,18267,,,FALSE,,,,,,"Traditional Name: Dahduck Explanation: tail of the lake Discussion on Current Name: n after Frederick Sterling Jones of Lucknow stn,  Hagenauer in Smyth 1878b: 191.",Tatungalung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (147.4660207 -38.0298814)
20787,VIC,EAST GIPPSLAND SHIRE,12816,JONES BAY,REGISTERED,BAY,BAY,147.6890333,-37.8673481,18266,,,FALSE,,,,,,Traditional name:  Dahduck.,Indigenous,Yes,,,,,Book,"Smyth, Robert Brough",The Aborigines of Victoria,,,1878,Government Printer,Melbourne,191,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.6890333 -37.8673481)
20788,VIC,CAMPASPE SHIRE,12818,JONES BEND,REGISTERED,BEND,BEND,144.4873673,-35.9590146,18268,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.4873673 -35.9590146)
20789,VIC,GLENELG SHIRE,12819,JONES BRIDGE,REGISTERED,ROBR,ROAD BRIDGE,141.2423677,-37.3667922,3876,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.2423677 -37.3667922)
20790,VIC,WELLINGTON SHIRE,12830,JONES CREEK,REGISTERED,WACO,WATERCOURSE,147.2406148,-37.9535138,18277,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.2406148 -37.9535138)
20791,VIC,WELLINGTON SHIRE,31882,JONES CREEK,HISTORICAL,WACO,WATERCOURSE,147.0917254,-37.2851471,11474,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.0917254 -37.2851471)
20792,VIC,EAST GIPPSLAND SHIRE,12828,JONES CREEK,REGISTERED,WACO,WATERCOURSE,148.4751443,-37.66624,18275,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.4751443 -37.66624)
20793,VIC,BRIMBANK CITY,12829,JONES CREEK,REGISTERED,WACO,WATERCOURSE,144.7970717,-37.7587996,18276,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.7970717 -37.7587996)
20794,VIC,EAST GIPPSLAND SHIRE,12827,JONES CREEK,REGISTERED,WACO,WATERCOURSE,149.4656612,-37.3965946,18274,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (149.4656612 -37.3965946)
20795,VIC,HEPBURN SHIRE,12826,JONES CREEK,REGISTERED,WACO,WATERCOURSE,144.3840233,-37.3592193,18273,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.3840233 -37.3592193)
20796,VIC,ALPINE SHIRE,12825,JONES CREEK,REGISTERED,WACO,WATERCOURSE,147.2387681,-37.2039433,18272,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.2387681 -37.2039433)
20797,VIC,EAST GIPPSLAND SHIRE,12824,JONES CREEK,REGISTERED,WACO,WATERCOURSE,147.6483054,-37.1436571,18271,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.6483054 -37.1436571)
20798,VIC,WANGARATTA RURAL CITY,12823,JONES CREEK,REGISTERED,WACO,WATERCOURSE,146.377688,-36.6156386,18270,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.377688 -36.6156386)
20799,VIC,TOWONG SHIRE,12822,JONES CREEK,REGISTERED,WACO,WATERCOURSE,147.5672827,-36.0891143,18269,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.5672827 -36.0891143)
20800,VIC,LODDON SHIRE,31545,JONES CREEK,HISTORICAL,WACO,WATERCOURSE,143.7955933,-36.8140548,8175,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.7955933 -36.8140548)
20801,VIC,SOUTHERN GRAMPIANS SHIRE,12820,JONES CREEK,REGISTERED,WACO,WATERCOURSE,141.50611,-37.4888565,3877,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.50611 -37.4888565)
20802,VIC,CORANGAMITE SHIRE,12821,JONES CREEK,REGISTERED,WACO,WATERCOURSE,143.2049598,-38.6428301,3878,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.2049598 -38.6428301)
20803,VIC,CAMPASPE SHIRE,12831,JONES DAM,REGISTERED,DAM,DAM,145.0159566,-36.6010689,18278,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0159566 -36.6010689)
20804,VIC,BENALLA RURAL CITY,12832,JONES HILL,REGISTERED,HILL,HILL,145.953502,-36.7017208,18279,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.953502 -36.7017208)
20805,VIC,EAST GIPPSLAND SHIRE,12833,JONES ISLAND,REGISTERED,ISLA,ISLAND,147.7284777,-37.8354037,18280,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.7284777 -37.8354037)
20806,VIC,GLENELG SHIRE,12834,JONES RIDGE,REGISTERED,SUMA,SURVEY MARKER,141.2884788,-38.0420699,3879,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.2884788 -38.0420699)
20807,VIC,ALPINE SHIRE,12835,JONES SPUR,REGISTERED,RIDG,RIDGE,147.2194258,-37.1854949,18281,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.2194258 -37.1854949)
20808,VIC,INDIGO SHIRE,12836,JONES WINERY,REGISTERED,WINE,WINERY,146.4759781,-36.0617925,18282,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.4759781 -36.0617925)
20809,VIC,HINDMARSH SHIRE,12837,JOOP,REGISTERED,PRSH,PARISH OR HUNDRED,142.15126,-36.04207,3880,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.15126 -36.04207)
20810,VIC,HINDMARSH SHIRE,12838,JOOP CHANNEL,REGISTERED,IRCH,IRRIGATION CHANNEL,142.105024,-36.08681,3881,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.105024 -36.08681)
20811,VIC,BAW BAW SHIRE,12839,JORDAN CUTTING,REGISTERED,ROCU,ROAD CUTTING,146.1729225,-37.60874,18285,No Gender,,FALSE,,,,,,"(1080 m alt.), Warburton Woods Point Road. On the ridge of the Great Divide by the headwaters of the Jordan River. The cutting was made as a deviation, following contours, of the Yarra Track, which originally went over ridges and down a valley near here.",,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.1729225 -37.60874)
20812,VIC,YARRA RANGES SHIRE,12840,JORDAN GAP,REGISTERED,PASS,PASS,146.162637,-37.5961623,18286,,,FALSE,,,,,,"(1080 m alt.), Warburton Woods Point Road. On the ridge of the Great Divide by the headwaters of the Jordan River. The cutting was made as a deviation, following contours, of the Yarra Track, which originally went over ridges and down a valley near here.",,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.162637 -37.5961623)
20813,VIC,MONASH CITY,12841,JORDAN RESERVE,REGISTERED,PARK,PARK,145.1081004,-37.8768194,18287,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1081004 -37.8768194)
20814,VIC,BAW BAW SHIRE,12842,JORDAN RIVER,REGISTERED,WACO,WATERCOURSE,146.1953877,-37.6162042,18288,No Gender,,FALSE,,,,,,"Flows into Lake Thomson*. The river is almost entirely in the Thomson State Forest* (outside the area covered by this gazetteer), but the headwaters drain a marginal area of the Big River State Forest near Jordan Gap, Jordan Cutting and McAdam Gap. Les Blake says the Jordan River was named after the biblical River Jordan (Hebrew: descending) by Owen Little in 1861 because access was ""a hard road to travel"". Christie mentions a report in the Gippsland Times that miners thought the tree ferns further down the river reminded them of palm trees in Bible illustrations, hence also the Jericho* goldfield, as Jericho was ""the city of palm trees"" (Joshua 34: 3). See also Folkes Creek.",,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.1953877 -37.6162042)
20815,VIC,GREATER SHEPPARTON CITY,12843,JORDANS BEND PICNIC AREA,REGISTERED,PARK,PARK,145.38376,-36.3656813,18290,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.38376 -36.3656813)
20816,VIC,MONASH CITY,12846,JORDANVILLE,REGISTERED,NBHD,NEIGHBOURHOOD,145.11376,-37.8740146,30677,,,FALSE,,,,,,Named after the first president of the Shire of Mulgrave.,,,,,,,Website,Andrew May,,,7,2008,,,,,,,,,,,The University of Melbourne,Jordanville,eMelbourne,http://www.emelbourne.net.au/biogs/EM00782b.htm,,,,,,,,,,,,,POINT (145.11376 -37.8740146)
20817,VIC,MONASH CITY,12846,JORDANVILLE,REGISTERED,NBHD,NEIGHBOURHOOD,145.11376,-37.8740146,30677,,,FALSE,,,,,,"The name Jordanville dates from 1930 when it was given to the railway station, newly opened on the line from East Malvern to Glen Waverley. Other names had been considered, including St Johns Wood, the name of an estate to the north of the station that had recently been acquired by the Riversdale golf club. The choice of Jordanville came about from the Jordan family, particularly John Jordan who was an early settler and shire councillor.",,,,,,,Website,Victorian Places,,,,2015,,,,,,,,,,,Monash University,Jordanville,Victorian Places,https://www.victorianplaces.com.au/jordanville,,,,,,,,,,,,,POINT (145.11376 -37.8740146)
20818,VIC,MONASH CITY,12845,JORDANVILLE,ARCHIVED,TEEX,TELEPHONE EXCHANGE,145.1104226,-37.8740146,18292,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1104226 -37.8740146)
20819,VIC,MONASH CITY,12844,JORDANVILLE,REGISTERED,RAST,RAIL STATION,145.1120897,-37.8735997,18291,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1120897 -37.8735997)
20820,VIC,EAST GIPPSLAND SHIRE,120803,JORGENSEN STREET RESERVE,REGISTERED,PARK,PARK,148.5374886,-37.7955059,120280,,,FALSE,,,,Sourced from Vicmap Oct 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.5374886 -37.7955059)
20821,VIC,HEPBURN SHIRE,12847,JORGENSON BRIDGE,REGISTERED,ROBR,ROAD BRIDGE,143.8004229,-37.2720701,3882,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.8004229 -37.2720701)
