,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
2614,VIC,MILDURA RURAL CITY,119830,HARRISON LANE,REGISTERED,RNO,ROAD NAME ORIGIN,142.1629989,-34.1866558,119427,,,,,"Historically, Harrison has been a business name and owner of adjacent land, and still exists in the area as a business",,,,24.0,11.0,2008.0,Council,,,,,,,,1,,,,,,,,,,,,,,,,,,,Mildura Rural City,Yes,Ordinary Council Meeting,,,POINT (142.1629989 -34.1866558)
2615,VIC,KINGSTON CITY,126835,HARRISON LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.0996267,-38.0228347,125994,,,,,"Arthur Frederick Harrison lived in Aspendale until 1914 where he served in the 7th Australian Infantry Battalion. He served in Gallipoli, Turkey where he was killed in action in 1915.",,,Yes,,,2016.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Kingston City,,,,,POINT (145.0996267 -38.0228347)
2616,VIC,WANGARATTA RURAL CITY,124031,HARRISON STREET,REGISTERED,RNO,ROAD NAME ORIGIN,146.3189724,-36.3685732,123328,,,,,"Named after Alfred Harrison who bought out William Meldrum's store. He was Mayor of the Borough on four occasions, and became Chairman of the Water Works Trust in 1904.",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3189724 -36.3685732)
2617,VIC,WHITEHORSE CITY,128268,HARROW STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1259992,-37.8215994,127417,,,,,Named after an English Boys&#39; School.,,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",37,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1259992 -37.8215994)
2618,VIC,WHITEHORSE CITY,128673,HARRY STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1427234,-37.828275,127811,,,,,"After H.J. Sheehan, Sec. To Treasury",,,,,,,Website,Whitehorse Historical Society Inc.,,20.0,12.0,2022.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.1427234 -37.828275)
2619,VIC,GLEN EIRA CITY,122178,HART STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.027081,-37.8789964,121566,,,,,"Named after John Hart, former Secretary to the Caulfield Roads Board and the Shire. ",,,,,,1980.0,Book,"Murray, Peter R & Wells, John C.","From sand, swamp and heath...A history of Caulfield",,,1980.0,City of Caulfield,Victoria,269,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.027081 -37.8789964)
2620,VIC,WARRNAMBOOL CITY,121949,HART STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.4705079,-38.3808092,121342,,,,,"Named for William Lauriston Hart (c.1882-1954), Warrnambool Councillor 1920-38.  He conducted a bakery, cake shop and tearooms in Timor Street, Warrnambool just west of Liebig Street.

Formerly known as Hopetoun Street its name was changed to Hart Street by Council at its 22 April 1936 meeting. This was due to there being two other streets named Hopetoun in Warrnambool.",,,,22.0,4.0,1936.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4705079 -38.3808092)
2621,VIC,WHITEHORSE CITY,128674,HARTIGAN STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1615769,-37.8138839,127812,,,,,Changed by Shire Council from Vine St. or Poplar St. 1932,,,,,,,Website,Whitehorse Historical Society Inc.,,20.0,12.0,2022.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.1615769 -37.8138839)
2622,VIC,WARRNAMBOOL CITY,120259,HARTLEY ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.5092991,-38.35462,119829,,,,,The Hartley family were general storekeepers in Warrnambool for many years. They were also prominent in the Congregational Church. Arthur Hartley (c.1902-1965) was a Warrnambool Councillor from 1958 to 1965 and his brother Emmanuel Hartley (c.1892-1963) received a Warrnambool Citizenship Award in 1961.,,,,14.0,8.0,1984.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,Yes,,,POINT (142.5092991 -38.35462)
2623,VIC,BASS COAST SHIRE,127390,HARTLEY STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.2201779,-38.4512481,126551,,,,,"Possibly named after a long-time Phillip Island resident Ethel  May Hartley (1888-1984), married to John Blake Cleeland.
",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.2201779 -38.4512481)
2624,VIC,WANGARATTA RURAL CITY,124032,HARVARD PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,146.3051258,-36.3365105,123329,,,,,Named by property developer Henry Dinning. He wanted to pick a theme for the subdivision that related to colleges so he chose various universities for street names. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3051258 -36.3365105)
2625,VIC,YARRA RANGES SHIRE,126955,HARVEST CLOSE,REGISTERED,RNO,ROAD NAME ORIGIN,145.4244217,-37.8858921,126111,,,,,The name reflects the agricultural history of the area. ,,,,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Yarra Ranges Shire,,,,,POINT (145.4244217 -37.8858921)
2626,VIC,YARRA RANGES SHIRE,127083,HARVEY CLOSE,REGISTERED,RNO,ROAD NAME ORIGIN,145.4347738,-37.7359925,126238,,,,,Named after the original landowner. ,,,,,,2009.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Yarra Ranges Shire,,,,,POINT (145.4347738 -37.7359925)
2627,VIC,STONNINGTON CITY,125272,HARVEY STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.0110716,-37.8535263,124511,,,,,Previously known as Wynnstay Place. Changed 2 December 1940. ,,,,,,,Council,,,,,,,,13,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (145.0110716 -37.8535263)
2628,VIC,KINGSTON CITY,122965,HASKINGS LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.0665055,-37.9819961,122332,,,,,"The late William Joseph Haskings was a war veteran who served in the Australian Army in WW2 with his brother Morris. William joined the 8 Light Horse Regiment and served until 1946. Post war. William married Ellen who served in the Royal Australian Air force. 
William and Ellen resided in Cheltenham raising their family after WW2. After William&#39;s passing, Ellen continued to raise her family in Cheltenham until eventually relocating to Rogers Street in Mentone.
",,,Yes,,,2015.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Kingston City,,,,,POINT (145.0665055 -37.9819961)
2629,VIC,WARRNAMBOOL CITY,121950,HASSETT LANE,REGISTERED,RNO,ROAD NAME ORIGIN,142.4996795,-38.386133,121343,,,,,"Named for Marie Hassett (c.1868-1901) who was the first woman editor of a Warrnambool newspaper (the ""Echo"").",,,,,12.0,2005.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4996795 -38.386133)
2630,VIC,WHITEHORSE CITY,128215,HASTINGS STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.0962774,-37.8534708,127366,,,,,"Named after Warren Hastings, a Governor-General of India. Formerly Henry Street.",,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",33,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0962774 -37.8534708)
2631,VIC,MILDURA RURAL CITY,130137,HATTIE LANE,REGISTERED,RNO,ROAD NAME ORIGIN,142.1707257,-34.1895272,129088,,,,,"Harriet Chaffey, known as Hattie, was the first wife of William Benjamin Chaffey, a pioneer who played a crucial role in the establishment of Mildura. They came to Australia from America in 1888 with their children. Hattie was of poor health and sadly passed away on the 6th of October 1889, just weeks after the birth of her sixth child, Maurice. Maurice also had health struggles and died aged four months.

Harriette Sexton Schell, know as Hattie, was the second wife of WB Chaffey. Born in Ohio, America they were married in1891 and settled back in Mildura. Hattie was a talented pianist and studied music in Germany. Hattie was known to be intelligent, well read and interested in foreign affairs, she supported local orchestras and drama groups and was part of the Red Cross particularly during the war years and worked for the hospital. Hattie had six children as well as tending to her step children. She died age 84 in April 1950.


The attached excerpt was taken from a private family history linked to &#34;The Chaffey Trail&#34;
https://thechaffeytrail.com.au/history/
",English,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mildura Rural City Council,Yes,,,,POINT (142.1707257 -34.1895272)
2632,VIC,MILDURA RURAL CITY,130137,HATTIE LANE,REGISTERED,RNO,ROAD NAME ORIGIN,142.1707257,-34.1895272,129088,,,,,"Hattie Lane serves as a tribute to the wives of WB Chaffey. Following the tragic passing of William&#39;s first wife, Hattie, shortly after the birth of their sixth child in 1889, William remarried in the United States. His second wife, Heather Schel, also known as Hattie, accompanied him back to Mildura upon his return in 1891.

The attached excerpt was taken from a private family history linked to &#34;The Chaffey Trail&#34;
https://thechaffeytrail.com.au/history/",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mildura Rural City Council,Yes,,,,POINT (142.1707257 -34.1895272)
2633,VIC,WHITEHORSE CITY,128185,HAUGHTON COURT,REGISTERED,RNO,ROAD NAME ORIGIN,145.1187761,-37.8375055,127336,,,,,"Formerly Lyndoch Court, now named for William Haughton, Councillor, Shire Secretary and Shire President in the late 19th century.",,,,,,1964.0,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",27,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1187761 -37.8375055)
2634,VIC,WHITEHORSE CITY,128216,HAVELOCK STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1197035,-37.851962,127367,,,,,"Named after Major-General Sir Henry Havelock, A British General in India. Formerly Halsey Street.",,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",33,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1197035 -37.851962)
2635,VIC,STONNINGTON CITY,125390,HAVERBRACK AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,145.0297641,-37.8535273,124624,,,,,"Haverback Avenue was created in 1888 with the subdivision
of the Haverbrack Estate. The subdivision of the Town
Hall Estate, with 'business mansion and villa sites in the
most valuable aristocratic part', created residential building
allotments in Haverbrack Avenue and Embling Road, and
commercial allotments in Glenferrie Road and Malvern Road.
The original homestead Haverbrack, is shown on the 1888
sale notice. Haverbrack, a pre-fabricated iron house had been
imported from England around 1854. The house was erected
in Glenferrie Road by Scottish born Colin Campbell (1817-
1903), pastoralist, politician, author, educationist and cleric.
Haverbrack was used as the district's first Sunday School,
before it held the first services for St George's Church.
Following the 1888 subdivision, Orchard House was built
in 1902 in Haverbrack Avenue, by civil engineer, George
Higgins. Higgins' house is thought to have been named after
Haverbrack's orchard, which was possibly on the site of the
new house.
George Higgins was a Professor of Engineering at the
University of Melbourne. Born in Tipperary, Ireland, George
was the son of Irish-born Wesleyan minister, Rev. John
Higgins (1819-1895) and his wife, Anne (Bournes) (1825-
1917).
Orchard House shared a rear boundary with Killenna, the
Higgins' family home in Sorrett Avenue. The family had
arrived in Melbourne from Ireland in 1870. In 1875, George
enrolled at the University of Melbourne in Civil Engineering,
completing a degree in civil engineering in 1877 and a degree
in mining engineering in 1879. He returned as a Lecturer in
Surveying, Civil Engineering and Hydraulic Engineering.
George entered the Victorian Railways Dept as a student,
and while there prepared competitive designs for the Swan
Street, Victoria Street and Princes Bridges and the Drainage
and Sewerage of Melbourne. Following a trip to California,
Higgins was responsible for the construction of the first
successful suction dredge in Australasia, used to reclaim the Elwood Swamp and the West Melbourne Canal and Dock.
Source: Varsity Engineer, June 2011
Around the time of George's graduation, the Higgins family built Killenna a large house in Sorrett Avenue now demolished.
George's brother Henry Bournes Higgins (1851-1929), radical politician and Judge lived nearby at his mansion Doona
(demolished) in Glenferrie Road. The Higgins electorate takes his name. A sister, Anna was among the first women to enter
the university and another sister Ina, was a horticulturist, landscape gardener and feminist. Professor George Higgins died
in 1943.
From the 1920s to the 1960s, 6 Haverbrack Avenue underwent various alterations and additions. Architects for these plans
included Ballantyne & Wilson and Grounds Romberg & Boyd (1955). The same year 60' of land was excised from the
property. The house was demolished after the 2008 sale.",,,,,,,Newspaper,Malvern Historical Society,Orchard House,,,2020.0,,,4,,,,86,,MHS Local History News ,,,,,,,,,,,,,,,,,,POINT (145.0297641 -37.8535273)
2636,VIC,CENTRAL GOLDFIELDS SHIRE,126098,HAVILAH PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,143.7441894,-37.038055,125267,,,,,A private street within a retirement Village.,,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Goldfields Shire,,,,,POINT (143.7441894 -37.038055)
2637,VIC,WHITTLESEA CITY,130297,HAWA AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9916257,-37.6114444,129245,,,,,Hawa is Hindi for wind.,Hindi,,,9.0,6.0,2022.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Whittlesea,,,,,POINT (144.9916257 -37.6114444)
2638,VIC,MORNINGTON PENINSULA SHIRE,123640,HAWAII COURT,REGISTERED,RNO,ROAD NAME ORIGIN,144.7903227,-38.3683205,122971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.7903227 -38.3683205)
2639,VIC,WARRNAMBOOL CITY,121951,HAWICK PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,142.4716619,-38.3909108,121344,,,,,"In keeping with the Scottish theme of street naming in the old Woollen Mill subdivision, Hawick is a town of 14,000 people in the Scottish Borders council area and the historic county of Roxburghshire.
",Scottish,,,14.0,11.0,2014.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4716619 -38.3909108)
2640,VIC,WELLINGTON SHIRE,126122,HAWKER PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,146.9627444,-38.0993023,125291,,,,,Previously the western section of Lyon Crescent.,,,,,,2013.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Wellington Shire,,,,,POINT (146.9627444 -38.0993023)
2641,VIC,WHITEHORSE CITY,128115,HAWKINS AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1145346,-37.8093885,127266,,,,,"Named after W.R. Hawkins, a well-known nurseryman in Box Hill.",,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",19,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1145346 -37.8093885)
