WKT,id,NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,STATUS
POINT (147.10619 -41.33825),197444,TAS_4864F,4864F,Coldwater Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.33825,147.10619,TAS,2024-07-07,gazetted
POINT (145.4665 -41.80198),197445,TAS_3761T,3761T,Colebrook Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.80198,145.4665,TAS,2024-07-07,gazetted
POINT (145.23546 -41.90451),197446,TAS_9727E,9727E,Colemans Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.90451,145.23546,TAS,2024-07-07,gazetted
POINT (146.39391 -42.5419),197447,TAS_5069K,5069K,Coles Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.5419,146.39391,TAS,2024-07-07,gazetted
POINT (147.11105 -41.18766),197448,TAS_5232Y,5232Y,Colgrave Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.18766,147.11105,TAS,2024-07-07,gazetted
POINT (145.91776 -42.1541),197449,TAS_646F,646F,Collingwood River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.1541,145.91776,TAS,2024-07-07,gazetted
POINT (146.35493 -43.18891),197450,TAS_10737B,10737B,Collins River,WATERCOURSE,WATERWAY,HYDROLOGY,-43.18891,146.35493,TAS,2024-07-07,gazetted
POINT (147.32022 -42.94434),197451,TAS_9442Y,9442Y,Colonels Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.94434,147.32022,TAS,2024-07-07,gazetted
POINT (146.24638 -41.63665),197452,TAS_2510F,2510F,Colorado Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.63665,146.24638,TAS,2024-07-07,gazetted
POINT (147.18527 -42.96355),197453,TAS_5425T,5425T,Combes Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.96355,147.18527,TAS,2024-07-07,gazetted
POINT (147.84912 -41.23697),197454,TAS_8512A,8512A,Come Again Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.23697,147.84912,TAS,2024-07-07,gazetted
POINT (145.42947 -41.8833),197455,TAS_2374A,2374A,Comet Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.8833,145.42947,TAS,2024-07-07,gazetted
POINT (145.42421 -42.47664),197456,TAS_8199Q,8199Q,Commandant Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.47664,145.42421,TAS,2024-07-07,gazetted
POINT (146.02796 -41.75341),197457,TAS_257A,257A,Commonwealth Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.75341,146.02796,TAS,2024-07-07,gazetted
POINT (147.68589 -42.4438),197458,TAS_19192G,19192G,Companys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.4438,147.68589,TAS,2024-07-07,gazetted
POINT (146.76275 -42.93446),197459,TAS_15022M,15022M,Compton Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.93446,146.76275,TAS,2024-07-07,gazetted
POINT (145.26579 -41.93332),197460,TAS_3762X,3762X,Comstock Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.93332,145.26579,TAS,2024-07-07,gazetted
POINT (145.4564 -41.86559),197461,TAS_3763A,3763A,Concert Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.86559,145.4564,TAS,2024-07-07,gazetted
POINT (145.55294 -42.72789),197462,TAS_7384A,7384A,Conder River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.72789,145.55294,TAS,2024-07-07,gazetted
POINT (146.3617 -42.95804),197463,TAS_9084J,9084J,Condominium Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.95804,146.3617,TAS,2024-07-07,gazetted
POINT (145.57749 -42.07678),197464,TAS_19040S,19040S,Conglomerate Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.07678,145.57749,TAS,2024-07-07,gazetted
POINT (144.09547 -39.9856),197465,TAS_16254T,16254T,Conglomerate Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-39.9856,144.09547,TAS,2024-07-07,gazetted
POINT (145.50325 -41.84899),197466,TAS_3764C,3764C,Conliffe Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.84899,145.50325,TAS,2024-07-07,gazetted
POINT (145.78908 -42.57847),197467,TAS_10891A,10891A,Connellys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.57847,145.78908,TAS,2024-07-07,gazetted
POINT (147.74323 -42.88139),197468,TAS_11974B,11974B,Connellys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.88139,147.74323,TAS,2024-07-07,gazetted
POINT (145.3806 -42.24208),197469,TAS_8094T,8094T,Connellys Point Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.24208,145.3806,TAS,2024-07-07,gazetted
POINT (148.16958 -41.36295),197470,TAS_1742A,1742A,Constable Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.36295,148.16958,TAS,2024-07-07,gazetted
POINT (147.78156 -41.10335),197471,TAS_8513C,8513C,Constance Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.10335,147.78156,TAS,2024-07-07,gazetted
POINT (147.1029 -43.12859),197472,TAS_37901E,37901E,Constance Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-43.12859,147.1029,TAS,2024-07-07,gazetted
POINT (145.27015 -41.51649),197473,TAS_3942G,3942G,Contact Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.51649,145.27015,TAS,2024-07-07,gazetted
POINT (145.24521 -41.90561),197474,TAS_3765E,3765E,Contiguous Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.90561,145.24521,TAS,2024-07-07,gazetted
POINT (145.85938 -41.10261),197475,TAS_1649G,1649G,Cooee Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.10261,145.85938,TAS,2024-07-07,gazetted
POINT (146.63224 -43.18785),197476,TAS_19119K,19119K,Cook Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.18785,146.63224,TAS,2024-07-07,gazetted
POINT (147.77208 -41.22258),197477,TAS_8514E,8514E,Cook Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.22258,147.77208,TAS,2024-07-07,gazetted
POINT (147.17604 -42.99953),197478,TAS_4721T,4721T,Cooke Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.99953,147.17604,TAS,2024-07-07,gazetted
POINT (145.89951 -42.15459),197479,TAS_9728G,9728G,Cool Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.15459,145.89951,TAS,2024-07-07,gazetted
POINT (147.29459 -41.61982),197480,TAS_20658Q,20658Q,Coolmore Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.61982,147.29459,TAS,2024-07-07,gazetted
POINT (145.59259 -42.06578),197481,TAS_22607D,22607D,Cooneys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.06578,145.59259,TAS,2024-07-07,gazetted
POINT (145.58089 -41.05179),197482,TAS_6310M,6310M,Coopers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.05179,145.58089,TAS,2024-07-07,gazetted
POINT (146.39977 -42.77915),197483,TAS_18228D,18228D,Coopers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.77915,146.39977,TAS,2024-07-07,gazetted
POINT (145.50209 -42.89264),197484,TAS_8740D,8740D,Copper Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.89264,145.50209,TAS,2024-07-07,gazetted
POINT (145.15936 -40.9247),197485,TAS_810W,810W,Copper Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.9247,145.15936,TAS,2024-07-07,gazetted
POINT (146.72961 -41.27851),197486,TAS_19127K,19127K,Coppermine Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.27851,146.72961,TAS,2024-07-07,gazetted
POINT (147.37342 -41.37743),197487,TAS_1789K,1789K,Coquet Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.37743,147.37342,TAS,2024-07-07,gazetted
POINT (147.92672 -41.04388),197488,TAS_8515G,8515G,Corduroy Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.04388,147.92672,TAS,2024-07-07,gazetted
POINT (145.07383 -41.68221),197489,TAS_3042W,3042W,Corinna Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.68221,145.07383,TAS,2024-07-07,gazetted
POINT (147.00976 -41.40637),197490,TAS_36S,36S,Cormiston Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.40637,147.00976,TAS,2024-07-07,gazetted
POINT (145.41406 -41.36672),197491,TAS_17523B,17523B,Cornflakes Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.36672,145.41406,TAS,2024-07-07,gazetted
POINT (147.41958 -42.22673),197492,TAS_13647D,13647D,Cornwallis Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.22673,147.41958,TAS,2024-07-07,gazetted
POINT (145.03868 -41.04432),197493,TAS_17524D,17524D,Coronation Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.04432,145.03868,TAS,2024-07-07,gazetted
POINT (147.33852 -42.51413),197494,TAS_8924X,8924X,Corrigans Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.51413,147.33852,TAS,2024-07-07,gazetted
POINT (146.43368 -42.85549),197495,TAS_9085L,9085L,Cotcase Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.85549,146.43368,TAS,2024-07-07,gazetted
POINT (147.99587 -41.15953),197496,TAS_8516J,8516J,Cotton Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.15953,147.99587,TAS,2024-07-07,gazetted
POINT (144.09689 -40.01767),197497,TAS_16259G,16259G,Cottons Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.01767,144.09689,TAS,2024-07-07,gazetted
POINT (147.00235 -43.03579),197498,TAS_5828P,5828P,Cottons Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.03579,147.00235,TAS,2024-07-07,gazetted
POINT (147.07185 -41.30316),197499,TAS_4866K,4866K,Coulsons Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.30316,147.07185,TAS,2024-07-07,gazetted
POINT (145.19121 -41.64853),197500,TAS_3043Y,3043Y,Coundon Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.64853,145.19121,TAS,2024-07-07,gazetted
POINT (148.06901 -42.60047),197501,TAS_9729J,9729J,Counsel Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.60047,148.06901,TAS,2024-07-07,gazetted
POINT (146.3694 -42.34745),197502,TAS_10795A,10795A,Counsel River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.34745,146.3694,TAS,2024-07-07,gazetted
POINT (147.12456 -42.82896),197503,TAS_9443B,9443B,Counts Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.82896,147.12456,TAS,2024-07-07,gazetted
POINT (147.3256 -42.74403),197504,TAS_8925A,8925A,Cove Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.74403,147.3256,TAS,2024-07-07,gazetted
POINT (145.12414 -40.85754),197505,TAS_12430S,12430S,Coventry Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.85754,145.12414,TAS,2024-07-07,gazetted
POINT (148.20876 -41.0099),197506,TAS_17766W,17766W,Cow Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.0099,148.20876,TAS,2024-07-07,gazetted
POINT (146.90077 -41.89818),197507,TAS_19090R,19090R,Cowpaddock Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.89818,146.90077,TAS,2024-07-07,gazetted
POINT (146.25264 -43.47638),197508,TAS_3515L,3515L,Cox Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.47638,146.25264,TAS,2024-07-07,gazetted
POINT (146.26691 -42.3034),197509,TAS_23509R,23509R,Coxs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.3034,146.26691,TAS,2024-07-07,gazetted
POINT (147.92453 -41.51727),197510,TAS_12707A,12707A,Coxs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.51727,147.92453,TAS,2024-07-07,gazetted
POINT (146.09858 -41.61725),197511,TAS_20358M,20358M,Coxs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.61725,146.09858,TAS,2024-07-07,gazetted
POINT (147.49218 -41.07676),197512,TAS_5233B,5233B,Coxs Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-41.07676,147.49218,TAS,2024-07-07,gazetted
POINT (148.05165 -42.61191),197513,TAS_10415H,10415H,Coxswain Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.61191,148.05165,TAS,2024-07-07,gazetted
POINT (147.06705 -42.94298),197514,TAS_5426X,5426X,Crabtree Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.94298,147.06705,TAS,2024-07-07,gazetted
POINT (146.50268 -43.18894),197515,TAS_394W,394W,Cracroft River,WATERCOURSE,WATERWAY,HYDROLOGY,-43.18894,146.50268,TAS,2024-07-07,gazetted
POINT (147.63775 -41.64884),197516,TAS_22229E,22229E,Cradle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.64884,147.63775,TAS,2024-07-07,gazetted
POINT (145.34681 -42.16514),197517,TAS_15308W,15308W,Cradle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.16514,145.34681,TAS,2024-07-07,gazetted
POINT (147.32812 -41.19211),197518,TAS_5234D,5234D,Cradle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.19211,147.32812,TAS,2024-07-07,gazetted
POINT (146.97684 -43.31325),197519,TAS_9896T,9896T,Craggs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.31325,146.97684,TAS,2024-07-07,gazetted
POINT (147.44684 -42.51676),197520,TAS_8926C,8926C,Craigbourne Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.51676,147.44684,TAS,2024-07-07,gazetted
POINT (148.20877 -41.40188),197521,TAS_5296L,5296L,Cramps Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.40188,148.20877,TAS,2024-07-07,gazetted
POINT (145.94606 -41.64939),197522,TAS_6000E,6000E,Crater Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.64939,145.94606,TAS,2024-07-07,gazetted
POINT (146.11571 -41.28713),197523,TAS_2745B,2745B,Crawfords Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.28713,146.11571,TAS,2024-07-07,gazetted
POINT (148.23825 -40.90977),197524,TAS_7599K,7599K,Cray Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.90977,148.23825,TAS,2024-07-07,gazetted
POINT (145.38108 -40.89213),197525,TAS_1606F,1606F,Crayfish Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.89213,145.38108,TAS,2024-07-07,gazetted
POINT (147.94196 -41.16231),197526,TAS_8517L,8517L,Cream Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.16231,147.94196,TAS,2024-07-07,gazetted
POINT (146.73694 -42.30839),197527,TAS_13192R,13192R,Creek of Jack,WATERCOURSE,WATERWAY,HYDROLOGY,-42.30839,146.73694,TAS,2024-07-07,gazetted
POINT (146.90158 -43.37124),197528,TAS_6073T,6073T,Creekton Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-43.37124,146.90158,TAS,2024-07-07,gazetted
POINT (147.52945 -42.41049),197529,TAS_11468H,11468H,Crichton Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.41049,147.52945,TAS,2024-07-07,gazetted
POINT (145.38846 -41.78327),197530,TAS_3766G,3766G,Crimson Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.78327,145.38846,TAS,2024-07-07,gazetted
POINT (147.75892 -43.1749),197531,TAS_8982W,8982W,Cripps Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.1749,147.75892,TAS,2024-07-07,gazetted
POINT (146.01905 -43.32968),197532,TAS_10739F,10739F,Critchley Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.32968,146.01905,TAS,2024-07-07,gazetted
POINT (148.28697 -41.38492),197533,TAS_5297N,5297N,Crockers Arm Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.38492,148.28697,TAS,2024-07-07,gazetted
POINT (148.06838 -40.24651),197534,TAS_17256S,17256S,Cronleys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.24651,148.06838,TAS,2024-07-07,gazetted
POINT (147.22681 -42.71408),197535,TAS_8927E,8927E,Crooked Billet Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.71408,147.22681,TAS,2024-07-07,gazetted
POINT (146.88906 -43.16079),197536,TAS_5829R,5829R,Crookes Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-43.16079,146.88906,TAS,2024-07-07,gazetted
POINT (146.05233 -41.37048),197537,TAS_2746D,2746D,Crosby Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.37048,146.05233,TAS,2024-07-07,gazetted
POINT (147.95167 -41.14396),197538,TAS_8518N,8518N,Cross Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.14396,147.95167,TAS,2024-07-07,gazetted
POINT (147.20655 -42.4898),197539,TAS_13648F,13648F,Cross Marsh Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.4898,147.20655,TAS,2024-07-07,gazetted
POINT (147.41996 -42.82284),197540,TAS_7821L,7821L,Cross Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.82284,147.41996,TAS,2024-07-07,gazetted
POINT (146.07103 -43.13996),197541,TAS_266C,266C,Crossing River,WATERCOURSE,WATERWAY,HYDROLOGY,-43.13996,146.07103,TAS,2024-07-07,gazetted
POINT (147.84788 -41.07182),197542,TAS_8519Q,8519Q,Crothers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.07182,147.84788,TAS,2024-07-07,gazetted
POINT (145.61833 -42.25279),197543,TAS_3140B,3140B,Crotty River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.25279,145.61833,TAS,2024-07-07,gazetted
POINT (148.06433 -41.6149),197544,TAS_14136R,14136R,Crouchs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.6149,148.06433,TAS,2024-07-07,gazetted
POINT (147.85295 -42.39528),197545,TAS_19193J,19193J,Crow Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.39528,147.85295,TAS,2024-07-07,gazetted
POINT (144.01342 -40.08414),197546,TAS_16261R,16261R,Crown Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.08414,144.01342,TAS,2024-07-07,gazetted
POINT (147.80825 -41.27112),197547,TAS_15440F,15440F,Crown Prince Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.27112,147.80825,TAS,2024-07-07,gazetted
POINT (148.00213 -41.19427),197548,TAS_8520A,8520A,Crowther Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.19427,148.00213,TAS,2024-07-07,gazetted
POINT (145.27556 -41.69978),197549,TAS_3943J,3943J,Cruncher Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.69978,145.27556,TAS,2024-07-07,gazetted
POINT (147.99751 -41.21604),197550,TAS_8521C,8521C,Crystal Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.21604,147.99751,TAS,2024-07-07,gazetted
POINT (146.66081 -43.03197),197551,TAS_16444J,16444J,Crystal Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.03197,146.66081,TAS,2024-07-07,gazetted
POINT (146.46846 -41.61417),197552,TAS_1723R,1723R,Cubits Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.61417,146.46846,TAS,2024-07-07,gazetted
POINT (148.07591 -40.8252),197553,TAS_7600F,7600F,Cuckoo Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.8252,148.07591,TAS,2024-07-07,gazetted
POINT (144.67253 -40.95645),197554,TAS_16908X,16908X,Cuffys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.95645,144.67253,TAS,2024-07-07,gazetted
POINT (147.63708 -42.34026),197555,TAS_11469K,11469K,Cullins Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.34026,147.63708,TAS,2024-07-07,gazetted
POINT (145.21162 -41.91186),197556,TAS_3767J,3767J,Cumberland Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.91186,145.21162,TAS,2024-07-07,gazetted
POINT (144.11577 -39.97185),197557,TAS_16262T,16262T,Cumberland Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-39.97185,144.11577,TAS,2024-07-07,gazetted
POINT (146.97284 -41.18218),197558,TAS_1476T,1476T,Cummings Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.18218,146.97284,TAS,2024-07-07,gazetted
POINT (145.38606 -41.8311),197559,TAS_3768L,3768L,Cuni Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.8311,145.38606,TAS,2024-07-07,gazetted
POINT (146.803 -42.70011),197560,TAS_15029E,15029E,Cunny Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.70011,146.803,TAS,2024-07-07,gazetted
POINT (146.12943 -41.45569),197561,TAS_19194L,19194L,Cupron Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.45569,146.12943,TAS,2024-07-07,gazetted
POINT (146.36123 -41.92009),197562,TAS_2105A,2105A,Curena Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.92009,146.36123,TAS,2024-07-07,gazetted
POINT (147.3852 -42.21258),197563,TAS_19344G,19344G,Currajong Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.21258,147.3852,TAS,2024-07-07,gazetted
POINT (145.95507 -41.78102),197564,TAS_540G,540G,Curran Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.78102,145.95507,TAS,2024-07-07,gazetted
POINT (146.9682 -41.10994),197565,TAS_1429D,1429D,Curries River,WATERCOURSE,WATERWAY,HYDROLOGY,-41.10994,146.9682,TAS,2024-07-07,gazetted
POINT (146.92022 -41.0449),197566,TAS_1430L,1430L,Curries Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-41.0449,146.92022,TAS,2024-07-07,gazetted
POINT (147.71129 -42.69639),197567,TAS_3288Y,3288Y,Curryjong Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.69639,147.71129,TAS,2024-07-07,gazetted
POINT (146.31067 -42.73744),197568,TAS_19091T,19091T,Curtain Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.73744,146.31067,TAS,2024-07-07,gazetted
POINT (148.23467 -41.97205),197569,TAS_22749L,22749L,Cusicks Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.97205,148.23467,TAS,2024-07-07,gazetted
POINT (145.42661 -42.46144),197570,TAS_8200L,8200L,Cuthbertson Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.46144,145.42661,TAS,2024-07-07,gazetted
POINT (145.42372 -42.20077),197571,TAS_15309Y,15309Y,Cutten Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.20077,145.42372,TAS,2024-07-07,gazetted
POINT (147.69094 -42.86209),197572,TAS_16615Q,16615Q,Cuttyjong Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.86209,147.69094,TAS,2024-07-07,gazetted
POINT (146.09892 -42.06298),197573,TAS_264X,264X,Cuvier River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.06298,146.09892,TAS,2024-07-07,gazetted
POINT (147.96922 -40.96123),197574,TAS_40337C,40337C,Cyathea Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.96123,147.96922,TAS,2024-07-07,gazetted
POINT (145.06621 -41.00872),197575,TAS_17528M,17528M,Cyathea Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.00872,145.06621,TAS,2024-07-07,gazetted
POINT (148.07753 -40.96754),197576,TAS_7601H,7601H,Cybele Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.96754,148.07753,TAS,2024-07-07,gazetted
POINT (147.96154 -41.93669),197577,TAS_10951P,10951P,Cygnet Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.93669,147.96154,TAS,2024-07-07,gazetted
POINT (147.99374 -41.9605),197578,TAS_2641G,2641G,Cygnet River,WATERCOURSE,WATERWAY,HYDROLOGY,-41.9605,147.99374,TAS,2024-07-07,gazetted
POINT (145.42225 -42.8135),197579,TAS_8741F,8741F,Cypress Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.8135,145.42225,TAS,2024-07-07,gazetted
POINT (144.85834 -41.20155),197580,TAS_4697H,4697H,Cyril Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.20155,144.85834,TAS,2024-07-07,gazetted
POINT (146.86463 -43.49404),197581,TAS_6074X,6074X,D'Entrecasteaux River,WATERCOURSE,WATERWAY,HYDROLOGY,-43.49404,146.86463,TAS,2024-07-07,gazetted
POINT (147.03151 -41.85289),197582,TAS_2626J,2626J,Dabool Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-41.85289,147.03151,TAS,2024-07-07,gazetted
POINT (145.73138 -42.35536),197583,TAS_3141D,3141D,Dacrydium Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.35536,145.73138,TAS,2024-07-07,gazetted
POINT (147.0246 -41.79236),197584,TAS_4739S,4739S,Dairy Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.79236,147.0246,TAS,2024-07-07,gazetted
POINT (144.84796 -41.34536),197585,TAS_16138K,16138K,Daisy River,WATERCOURSE,WATERWAY,HYDROLOGY,-41.34536,144.84796,TAS,2024-07-07,gazetted
POINT (147.02101 -43.37725),197586,TAS_10293X,10293X,Dalco Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.37725,147.02101,TAS,2024-07-07,gazetted
POINT (146.5051 -41.59347),197587,TAS_1725X,1725X,Dale Brook,WATERCOURSE,WATERWAY,HYDROLOGY,-41.59347,146.5051,TAS,2024-07-07,gazetted
POINT (145.42691 -42.74263),197588,TAS_67K,67K,Dale Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.74263,145.42691,TAS,2024-07-07,gazetted
POINT (147.22605 -43.18976),197589,TAS_23513H,23513H,Dales Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.18976,147.22605,TAS,2024-07-07,gazetted
POINT (147.74277 -43.05444),197590,TAS_12179F,12179F,Daleys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.05444,147.74277,TAS,2024-07-07,gazetted
POINT (145.56458 -41.79704),197591,TAS_9814C,9814C,Dalmeny Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.79704,145.56458,TAS,2024-07-07,gazetted
POINT (147.09847 -41.47912),197592,TAS_19476K,19476K,Dalrymple Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.47912,147.09847,TAS,2024-07-07,gazetted
POINT (145.99665 -42.38393),197593,TAS_23136L,23136L,Dalys Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.38393,145.99665,TAS,2024-07-07,gazetted
POINT (146.58989 -43.47756),197594,TAS_19784N,19784N,Damper Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.47756,146.58989,TAS,2024-07-07,gazetted
POINT (146.59076 -41.54247),197595,TAS_8030G,8030G,Dampers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.54247,146.59076,TAS,2024-07-07,gazetted
POINT (147.03896 -41.22558),197596,TAS_5235F,5235F,Dans Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.22558,147.03896,TAS,2024-07-07,gazetted
POINT (147.85297 -41.40284),197597,TAS_1769B,1769B,Dans Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-41.40284,147.85297,TAS,2024-07-07,gazetted
